Time,X_estimated,Y_estimated,Psi_estimated,Roll_estimated,Rollrate_estimated,Delta_estimated,Velocity_estimated,GPS_X,GPS_Y,a_y,w_x,w_z,Delta_enc,Velocity,Steerrate
85.31,-36.4846351282366,44.894100379389,-2.08781862897867,-0.0335385665294185,-0.0253297473948451,0.0690657297563639,1.99993080082861,-36.4752165773457,44.9117883196029,0.601383655621552,-0.0239316876084543,0.118529513803296,0.0690597194995849,2,0.105350258854474
85.32,-36.4940091422194,44.8764242249842,-2.08663323068458,-0.033743463325461,-0.0249986447485231,0.0701126374253436,1.99993141851423,-36.4752165773457,44.9117883196029,0.606413852011361,-0.0236086205548636,0.120326360037693,0.0701066291927883,2,0.104690969320341
85.33,-36.5033544404643,44.8587325660147,-2.08542986396289,-0.0339442336879908,-0.0246632614244423,0.0711527765414809,1.99993203068627,-36.4752165773457,44.9117883196029,0.611374809514858,-0.023281493407941,0.122111590838165,0.0711467713005774,2,0.104014210778908
85.34,-36.512670731396,44.8410253067593,-2.08420864498455,-0.0341408439533537,-0.0243236506017482,0.0721859736021467,1.99993263739394,-36.4752165773457,44.9117883196029,0.616265674150898,-0.0229503577469883,0.123884908443819,0.0721799723363411,2,0.10332010357637
85.35,-36.5219577261123,44.8233023547195,-2.08296969289837,-0.0343332600314477,-0.0239798656783889,0.0732120562499165,1.99993323868602,-36.4752165773457,44.9117883196029,0.62108560300431,-0.022615265927184,0.125646017003412,0.073206059926101,2,0.102608758975989
85.36,-36.5312151384376,44.8055636206357,-2.08171312981142,-0.0345214482158197,-0.0236319607646141,0.0742308532334044,1.99993383461084,-36.4752165773457,44.9117883196029,0.625833764396984,-0.0222762711250411,0.127394622574717,0.074224862808142,2,0.101880288204099
85.37,-36.5404426849772,44.7878090185029,-2.08043908076999,-0.03470537542028,-0.0232799908043417,0.0752421944319235,1.99993442521632,-36.4752165773457,44.9117883196029,0.630509338062792,-0.0219334273425996,0.129130433167385,0.075236210857987,2,0.101134804984505
85.38,-36.5496400851714,44.7700384655854,-2.07914767374023,-0.0348850092500981,-0.0229240115943443,0.0762459108904883,1.99993501054994,-36.4752165773457,44.9117883196029,0.635111515321775,-0.0215867894000955,0.130853158797353,0.0762399351200961,2,0.100372426210903
85.39,-36.5588070613495,44.7522518824302,-2.0778390395881,-0.0350603180260503,-0.022564079777144,0.0772418348550172,1.99993559065875,-36.4752165773457,44.9117883196029,0.639639499252331,-0.021236412925436,0.13256251154384,0.0772358678410736,2,0.0995932720977602
85.4,-36.5679049465319,44.7345136685669,-2.07650442054699,-0.0352312707953093,-0.0222002528281261,0.0782297998065326,1.99991978220033,-36.5678818549018,44.7345533974186,0.644092504861045,-0.0208823543427101,0.134258205606526,0.078223842502984,2,0.0987974661910332
85.41,-36.57701001569,44.7166948621334,-2.07516173624373,-0.0353978545794618,-0.0218325894446211,0.0792096442345873,1.99992049824044,-36.5678818549018,44.7345533974186,0.648469758280058,-0.0205246640308562,0.135939964346813,0.079203697925853,2,0.0979855422869022
85.42,-36.5860838464212,44.698859806,-2.07380223454177,-0.0355600089406357,-0.0214611409656592,0.0801812011925869,1.99992120788902,-36.5678818549018,44.7345533974186,0.652770498295137,-0.0201634061494286,0.137607499802584,0.0801752663322018,2,0.0971568406348858
85.43,-36.5951261731359,44.6810084339606,-2.07242605768174,-0.0357177150375893,-0.0210859732535762,0.0811443071186777,1.99992191120314,-36.5678818549018,44.7345533974186,0.656993976643908,-0.0197986400800498,0.139260532188488,0.08113838470864,2,0.0963118376438212
85.44,-36.6041367334088,44.6631406831426,-2.07103335071155,-0.0358709476872402,-0.0207071484415038,0.0820988006469349,1.99992260823934,-36.5678818549018,44.7345533974186,0.661139457712402,-0.0194304254574104,0.14089878459163,0.0820928917153778,2,0.0954507006737768
85.45,-36.6131152680269,44.6452564940092,-2.06962426144866,-0.0360196804311416,-0.0203247282307062,0.0830445219486782,1.99992329905366,-36.5678818549018,44.7345533974186,0.665206218638325,-0.0190588225202677,0.142521982635782,0.0830386274905827,2,0.0945735775204877
85.46,-36.6220615210413,44.6273558103635,-2.06819894045374,-0.0361638870033312,-0.0199387747930337,0.0839813126309298,1.99992398370162,-36.5678818549018,44.7345533974186,0.669193549451518,-0.0186838921978354,0.144129854428448,0.0839754336195364,2,0.0936806128953661
85.47,-36.6309752398201,44.6094385793517,-2.06675754100601,-0.0363035417533481,-0.0195493509957024,0.084909015751161,1.99992466223829,-36.5678818549018,44.7345533974186,0.673100753222191,-0.0183056961212943,0.145722130587162,0.0849031531499577,2,0.0927719530421408
85.48,-36.6398561751011,44.5915047514644,-2.06530021907834,-0.0364386197679478,-0.019156520440273,0.0858274758508841,1.99992533471819,-36.5678818549018,44.7345533974186,0.676927146208701,-0.017924296614697,0.147298544286817,0.0858216306195789,2,0.0918477469621145
85.49,-36.6487040810439,44.573554280538,-2.06382713331181,-0.0365690969070181,-0.0187603474541185,0.086736538989621,1.99992600119541,-36.5678818549018,44.7345533974186,0.680672058002646,-0.0175397566804647,0.148858831311734,0.0867307120864823,2,0.0909081466903415
85.5,-36.6574680062785,44.5556739937531,-2.0623241238903,-0.036694949815631,-0.0183608970717587,0.0876360527770731,1.99990470498452,-36.6574376092777,44.5557275571136,0.684334831670683,-0.0171521399835498,0.150402730108114,0.0876302451596599,2,0.0899533073177552
85.51,-36.6662487687931,44.537690179454,-2.06081999691113,-0.0368161834473923,-0.0179582356521003,0.0885258723733383,1.99990555560686,-36.6574376092777,44.5557275571136,0.6879148223432,-0.0167614999197265,0.151929992983722,0.0885200855243697,2,0.0889840364709835
85.52,-36.6749957864297,44.5196896025695,-2.05930059765966,-0.0369327266188076,-0.0175524171996836,0.0894058437952864,1.99990639863638,-36.6574376092777,44.5557275571136,0.691411399526718,-0.0163679113068198,0.153440353372189,0.0894000778690943,2,0.0879992344724613
85.53,-36.6837088275328,44.5016722303097,-2.05776609516341,-0.0370445741476041,-0.0171435182856459,0.0902758179732553,1.99990723414085,-36.6574376092777,44.5557275571136,0.694823947454422,-0.0159714407256113,0.154933556919069,0.090270073997438,2,0.0869996128343695
85.54,-36.6923876641374,44.4836380332196,-2.05621666100844,-0.0371517103310866,-0.0167316089174989,0.0911356488309574,1.99990806218744,-36.6574376092777,44.5557275571136,0.698151864473862,-0.0155721545647945,0.156409352976728,0.0911299278727324,2,0.0859853875294319
85.55,-36.7010320720102,44.4655869851672,-2.05465246928795,-0.0372541170268073,-0.0163167578059622,0.0919851922115097,1.99990888284272,-36.6574376092777,44.5557275571136,0.70139456308598,-0.0151701195862542,0.15786749402955,0.0919794952831395,2,0.0849567410407182
85.56,-36.7096418306976,44.4475190633345,-2.05307369656936,-0.0373517759896779,-0.0158990338097941,0.0928243056927633,1.99990969617266,-36.6574376092777,44.5557275571136,0.704551470044556,-0.014765403067766,0.159307735570668,0.0928186337698318,2,0.0839138486692274
85.57,-36.7182167235756,44.4294342482074,-2.05148052186453,-0.03744466954157,-0.0154785062993104,0.0936528485882973,1.99991050224266,-36.6574376092777,44.5557275571136,0.707622026469102,-0.0143580728263532,0.160729836105262,0.0936472026289119,2,0.0828568859080034
85.58,-36.7267565378989,44.4113325235658,-2.04987312659999,-0.037532780760122,-0.015055245223648,0.0944706819785617,1.99991130111752,-36.6574376092777,44.5557275571136,0.710605687958126,-0.0139481972090432,0.162133557187535,0.094465062932956,2,0.0817860304044125
85.59,-36.7352610648501,44.3932138764713,-2.04825169458655,-0.0376160935307087,-0.0146293211024986,0.095277668742698,1.99991209286146,-36.6574376092777,44.5557275571136,0.713501924699264,-0.0135358450753146,0.16351866346538,0.0952720775570422,2,0.0807014624086248
85.6,-36.7436672990952,44.3751887143549,-2.0465958990549,-0.0376945925604337,-0.0142008050019853,0.0960736735875765,1.99988515408959,-36.743629771901,44.3752568283222,0.716310221575429,-0.0131210857777476,0.164884922725816,0.0960681112052187,2,0.0796033648176422
85.61,-36.7521001414511,44.3570362700517,-2.04494695435861,-0.0377683025380112,-0.0137697694072104,0.0968585715689264,1.99988617922713,-36.743629771901,44.3752568283222,0.719030076059342,-0.0127039735889605,0.16623212180237,0.096853039678741,2,0.078492847352239
85.62,-36.7604970951537,44.3388668827441,-2.0432845381949,-0.0378371395080527,-0.0133362687803586,0.0976322243199016,1.99988719521408,-36.743629771901,44.3752568283222,0.721661001411892,-0.0122845928627517,0.167560019964307,0.0976267227188955,2,0.0773683040154469
85.63,-36.7688579675453,44.3206805524905,-2.04160884356943,-0.0379011131247935,-0.0129003892444365,0.0983945000365302,1.99988820213213,-36.743629771901,44.3752568283222,0.724202527090124,-0.0118630157761796,0.168868393122097,0.0983890297627574,2,0.076230704386189
85.64,-36.777182570148,44.3024772825615,-2.03992006575007,-0.0379602177602344,-0.0124622071352046,0.0991452707286614,1.99988920006223,-36.743629771901,44.3752568283222,0.726654197781462,-0.0114393137972703,0.170157021696074,0.0991398328750158,2,0.0750803112258415
85.65,-36.7854707186963,44.2842570794134,-2.0382184022014,-0.0380144439982829,-0.012021796499958,0.0998844106749018,1.99989018908461,-36.743629771901,44.3752568283222,0.729015573367525,-0.0110135584951839,0.171425689769619,0.0998790062545885,2,0.0739173379572706
85.66,-36.7937222331797,44.266019952667,-2.03650405254583,-0.0380637819563934,-0.0115792311582659,0.100611796143057,1.99989116927877,-36.743629771901,44.3752568283222,0.731286228975085,-0.0105858217485207,0.172674184884971,0.100606426115653,2,0.0727419861064143
85.67,-36.8019369378868,44.2477659150861,-2.03477721852939,-0.0381082222345874,-0.0111345852243199,0.101327305374859,1.99989214072353,-36.743629771901,44.3752568283222,0.733465755047294,-0.010156175783838,0.173902298019284,0.101321970673696,2,0.0715544558042989
85.68,-36.8101146614496,44.2294949825549,-2.03303810398793,-0.0381477561804419,-0.0106879332079399,0.102030818613694,1.99989310349697,-36.743629771901,44.3752568283222,0.735553757416582,-0.00972469316797134,0.175109823608783,0.102025520159588,2,0.0703549485892565
85.69,-36.8182552368868,44.211207174055,-2.0312869148127,-0.0381823759594616,-0.0102393500083255,0.102722218133405,1.99989405767651,-36.743629771901,44.3752568283222,0.737549857374284,-0.00929144678877396,0.176296559584056,0.102716956840147,2,0.0691436680558696
85.7,-36.8262847114563,44.1930365731556,-2.02949712357014,-0.0382120745715108,-0.00978891088547254,0.103401388263251,1.99986160937927,-36.8262407343648,44.1931192885153,0.739453691735847,-0.00885650983355063,0.177462307406616,0.103396165039439,2,0.0679208199291691
85.71,-36.8343498697601,44.174715165711,-2.02772241084813,-0.038236896612881,-0.00933669258392533,0.104068226421539,1.99986284468159,-36.8262407343648,44.1931192885153,0.741264910037007,-0.00841993557861496,0.178606892668322,0.104063043140769,2,0.0666878101330441
85.72,-36.8423774070505,44.1563769561239,-2.02593625295906,-0.0382567456000859,-0.00888274815582381,0.104722612286032,1.99986406895736,-36.8262407343648,44.1931192885153,0.742983178611816,-0.00798181601464339,0.179730104644374,0.104717468368003,2,0.0654425227234442
85.73,-36.8503671742751,44.1380219755217,-2.02413886362583,-0.0382716461632935,-0.00842717135958749,0.105364433689926,1.999865282305,-36.8262407343648,44.1931192885153,0.744608181054716,-0.00754222699750852,0.180831753578241,0.105359330161903,2,0.0641861793899817
85.74,-36.8583190269952,44.1196502580045,-2.02233045849648,-0.0382816028788054,-0.00797004293094588,0.105993583045345,1.99986648482205,-36.8262407343648,44.1931192885153,0.746139616897014,-0.00710124313853974,0.181911654933097,0.105988521004425,2,0.0629190842521903
85.75,-36.8662328254065,44.101261840607,-2.02051125506564,-0.0382866151665017,-0.00751144030850376,0.106609955327632,1.9998676766052,-36.8262407343648,44.1931192885153,0.747577201491685,-0.00665893886095565,0.182969628272197,0.106604935766385,2,0.0616414761959756
85.76,-36.8741084343748,44.082856763266,-2.01868147263051,-0.0382866815931228,-0.00705144031011694,0.107213447700288,1.99986885775025,-36.8262407343648,44.1931192885153,0.748920666012361,-0.00621538867526556,0.184005496972471,0.107208471540589,2,0.0603535774204518
85.77,-36.8819457234731,44.0644350687884,-2.01684133225328,-0.0382818010999548,-0.00659011981515438,0.107803959482633,1.99987002835217,-36.8262407343648,44.1931192885153,0.750169757479741,-0.00577066723447642,0.185019088171985,0.107799027611222,2,0.0590556070632424
85.78,-36.8897445670184,44.0459968028187,-2.0149910567242,-0.0382719733438684,-0.00612755590069464,0.108381392173338,1.99987118850506,-36.8262407343648,44.1931192885153,0.751324238791296,-0.00532484932952922,0.186010232779938,0.108376505459671,2,0.0577477848448763
85.79,-36.8975048441078,44.0275420138055,-2.01313087052409,-0.0382571987861528,-0.00566382583882881,0.108945649475467,1.99987233830219,-36.8262407343648,44.1931192885153,0.752383888747895,-0.00487800986989766,0.186978765501325,0.108940808778894,2,0.0564303319223234
85.8,-36.9051435680836,44.0092274147681,-2.01122879487366,-0.038237478711508,-0.00519900706517278,0.109496637316665,1.99983480487835,-36.90509428068,44.0093240654855,0.753348502075921,-0.00443022386138294,0.187924524863453,0.109491843488874,2,0.0551034709980035
85.81,-36.9128256085747,43.9907398384641,-2.00934946734695,-0.0382128760748561,-0.00473317851797008,0.110034277065466,1.999836279443,-36.90509428068,44.0093240654855,0.754217886008089,-0.0039815421559928,0.188847377891512,0.110029532113522,2,0.0537688624647901
85.82,-36.9204687504229,43.972235899325,-2.00746091212883,-0.0381832845347047,-0.00426639048641467,0.110558468565093,1.99983774084539,-36.90509428068,44.0093240654855,0.754991865120244,-0.00353206181215233,0.189747147632282,0.110553771553286,2,0.0524239439764402
85.83,-36.9280728921444,43.9537156566762,-2.00556336003612,-0.0381487427489352,-0.00379874179594107,0.111069121165997,1.99983918920302,-36.90509428068,44.0093240654855,0.755670281834965,-0.00308186027352943,0.190623681806255,0.111064473084442,2,0.0510701531155291
85.84,-36.9356379372266,43.9351791724774,-2.00365704344147,-0.0378287096722439,-0.00332400118716992,0.11150528671252,1.99984062463231,-36.90509428068,44.0093240654855,0.756268844123429,-0.00274275934016673,0.191363174061277,0.111495328877781,2,0.0430855793339651
85.85,-36.943164264856,43.9166267287862,-2.0017432407912,-0.0377270319052295,-0.00296847813212452,0.111915671602008,1.99984204724868,-36.90509428068,44.0093240654855,0.756796878660402,-0.00241370393327783,0.192072453398329,0.111908581497251,2,0.0413252619469676
85.86,-36.9506519021973,43.8980584416797,-1.99982239456737,-0.0376827419396339,-0.00263502908969363,0.112315608448111,1.99984345716648,-36.90509428068,44.0093240654855,0.75725504306657,-0.00208425625897593,0.192762537451811,0.112310650227945,2,0.0402068730693745
85.87,-36.9581007661836,43.8794743759817,-1.99789468409326,-0.0376503126825225,-0.0022999054104164,0.112706924699711,1.99984485449908,-36.90509428068,44.0093240654855,0.757642917790243,-0.00175205632635056,0.193435850036445,0.112702947274801,2,0.0392297046856373
85.88,-36.9655107629597,43.8608745918167,-1.99596025732701,-0.0376173112978547,-0.00195887523501339,0.113089180958178,1.99984623935882,-36.90509428068,44.0093240654855,0.757959880703016,-0.00141685881783138,0.194092576199375,0.113085580453194,2,0.0382633178393071
85.89,-36.9728818048558,43.8422591524258,-1.99401926976835,-0.0375806062308837,-0.00161230922362936,0.11346183748023,1.99984761185701,-36.90509428068,44.0093240654855,0.758205324964814,-0.00107889383493055,0.194732405574149,0.113458368932044,2,0.0372788478849775
85.9,-36.9801259075209,43.8238053992592,-1.99204165361759,-0.0375395722991084,-0.00126129036770916,0.113824522692285,1.99980578202923,-36.9800734547118,43.8239146064594,0.758378700695792,-0.000738446886609143,0.195354976891858,0.113821102222596,2,0.0362733290552605
85.91,-36.9874180637145,43.8051590261292,-1.990088045142,-0.0374942548710341,-0.000906745101565758,0.114177002184828,1.99980751565763,-36.9800734547118,43.8239146064594,0.758479510813055,-0.000395746396445799,0.19595999463395,0.114173608144712,2,0.0352505922115345
85.92,-36.9946710424127,43.7864972041423,-1.98812838694261,-0.0374446422773125,-0.000549312618272649,0.114519086773384,1.99980923381132,-36.9800734547118,43.8239146064594,0.758507307714112,-5.10260985116088e-05,0.196547163773064,0.114515714804436,2,0.0342106659724444
85.93,-37.0018847790024,43.7678200076099,-1.98616285743065,-0.0373908554369688,-0.000189478908374151,0.11485063023966,1.99981093662842,-36.9800734547118,43.8239146064594,0.758461686637,0.000295529703957594,0.197116245838762,0.114847283259991,2,0.0331568455554513
85.94,-37.0090592134506,43.7491275129299,-1.98419163752692,-0.0373329655178279,0.000172417773087338,0.11517150892622,1.99981262424584,-36.9800734547118,43.8239146064594,0.758342278945397,0.00064375921106785,0.19766702994861,0.115168190643396,2,0.0320907383405352
85.95,-37.0161942901914,43.7304197984894,-1.98221491027464,-0.0372710161905471,0.000536125824985838,0.115481611566867,1.99981429679925,-36.9800734547118,43.8239146064594,0.758148748456863,0.000993515183202882,0.19819932408914,0.115478325080439,2,0.0310134437042483
85.96,-37.0232899580851,43.7116969446004,-1.98023286062668,-0.0372050357747826,0.000901445317536599,0.115780835014251,1.99981595442311,-36.9800734547118,43.8239146064594,0.757880788993024,0.00134466031339655,0.19871295003875,0.115777582732559,2,0.0299257652120605
85.97,-37.0303461704061,43.6929590334487,-1.97824567530629,-0.0371350440600658,0.00126820776049471,0.116069082230027,1.99981759725069,-36.9800734547118,43.8239146064594,0.757538122648239,0.00169706448573259,0.199207740363021,0.116065866046215,2,0.0288283313655981
85.98,-37.0373628848437,43.674206149049,-1.97625354270221,-0.0370610561971737,0.00163626432357378,0.116346261234282,1.99981922541407,-36.9800734547118,43.8239146064594,0.757120498488333,0.00205060312058458,0.19968353660407,0.116343082697929,2,0.0277216651713853
85.99,-37.0443400635085,43.6554383772025,-1.97425665278189,-0.0369830849364891,0.00200547893706727,0.116612284504817,1.99982083904413,-36.9800734547118,43.8239146064594,0.756627691512457,0.0024051561514622,0.200140188163341,0.116609144943359,2,0.0266062245430194
86,-37.0511862643262,43.6368486659078,-1.97222073049991,-0.036901141920341,0.00237572422262908,0.116867068606201,1.99977585636141,-37.0511318647086,43.6369674757689,0.756059501780692,0.00276060737144425,0.200577551589645,0.116863969202489,2,0.0254824259130166
86.01,-37.0580834456228,43.618051574563,-1.97021490178791,-0.0368153056238345,0.0027468775696452,0.117110548520855,1.9997778571123,-37.0511318647086,43.6369674757689,0.755415749850898,0.00311687079154925,0.200995517327683,0.117107491644311,2,0.0243522441821372
86.02,-37.0649410059686,43.5992398613383,-1.96820489414843,-0.0367254667264166,0.00311885290081995,0.117342636635408,1.99977984000408,-37.0511318647086,43.6369674757689,0.754696281420801,0.00347381249609597,0.201393929321989,0.117339621345085,2,0.0232129700773928
86.03,-37.0717589252131,43.5804136187923,-1.96619090310277,-0.0366316754486515,0.00349151452349328,0.117563256863776,1.99978180519618,-37.0511318647086,43.6369674757689,0.753900967244444,0.00383132318911915,0.201772660559502,0.11756028430226,2,0.022066295717564
86.04,-37.0785371877092,43.5615729410805,-1.96417312547811,-0.0365339548225726,0.00386474765199219,0.117772339782046,1.99978375284658,-37.0511318647086,43.6369674757689,0.753029700717558,0.00418929822295949,0.202131591986333,0.117769411150597,2,0.0209126848336322
86.05,-37.0852757822993,43.5427179239043,-1.96215175929316,-0.036432320491963,0.00423844512434107,0.117969819846407,1.99978568311187,-37.0511318647086,43.6369674757689,0.752082397108468,0.0045476360198469,0.202470610823473,0.117966936180833,2,0.0197525030236846
86.06,-37.0919747023203,43.5238486644688,-1.96012700369161,-0.0363267864538466,0.0046125035658392,0.118155634794527,1.99978759614722,-37.0511318647086,43.6369674757689,0.75105899297541,0.00490623755067675,0.202789610008343,0.118152797014316,2,0.0185860833482435
86.07,-37.098633945613,43.5049652614424,-1.95809905888575,-0.0362173667082349,0.00498682226253457,0.118329725509049,1.99978949210644,-37.0511318647086,43.6369674757689,0.749959445651553,0.00526500612034389,0.203088487962036,0.11832693446738,2,0.0174137453064235
86.08,-37.1052535145298,43.4860678149165,-1.95606812610254,-0.0361040757222894,0.00536130280087849,0.118492035961505,1.99979137114194,-37.0511318647086,43.6369674757689,0.748783732763128,0.00562384724296785,0.203367148451413,0.118489292471007,2,0.0162358003626692
86.09,-37.1118334159427,43.4671564263642,-1.95403440753058,-0.0359869285537925,0.00573584891869677,0.118642513163482,1.9997932334048,-37.0511318647086,43.6369674757689,0.747531851770299,0.0059826685450805,0.203625500480152,0.118639818007343,2,0.0150525536335894
86.1,-37.118280909172,43.4484353961648,-1.95195813206932,-0.0358659408782996,0.00611036641234536,0.118781107115813,1.99974613656391,-37.1182259484924,43.4485612227379,0.74620381952729,0.00634137967936194,0.203863458190271,0.118778461052322,2,0.0138643044979008
86.11,-37.1247805751632,43.4294966277626,-1.94991945207214,-0.0357412062925336,0.00648476133695783,0.118907787526872,1.99974840259964,-37.1182259484924,43.4485612227379,0.744799667488102,0.00669992308069382,0.204080972086379,0.118905192768082,2,0.0126731715760033
86.12,-37.1312406233124,43.41054422748,-1.94787859781656,-0.0356126028773131,0.00685897815003474,0.119022496778534,1.99975064840829,-37.1182259484924,43.4485612227379,0.743319447435762,0.00705818430568566,0.204277936837451,0.119019951784835,2,0.0114759016753598
86.13,-37.1376610785715,43.3915783019245,-1.9458357747676,-0.0354801924984208,0.00723290157649836,0.119125189286239,1.99975287417041,-37.1182259484924,43.4485612227379,0.741763231728262,0.00741607571804017,0.204454278383702,0.119122694952587,2,0.010274316775169
86.14,-37.1440419704699,43.3725989588929,-1.94379118917268,-0.0353440058138142,0.00760643833328778,0.11921582597729,1.99975508006492,-37.1182259484924,43.4485612227379,0.740131110826922,0.00777351364066492,0.204609929823949,0.11921338329221,2,0.00906883396230225
86.15,-37.1503833330887,43.3536063073193,-1.94174504794982,-0.0352040649545693,0.00797950221899732,0.119294371148707,1.99975726626919,-37.1182259484924,43.4485612227379,0.738423192693974,0.00813041664546616,0.204744829586172,0.119291980929547,2,0.00785976373372619
86.16,-37.1566852050584,43.3346004572311,-1.93969755862982,-0.0350603900735645,0.00835200994188001,0.11936079182649,1.99975943295895,-37.1182259484924,43.4485612227379,0.736639602384766,0.0084867050400567,0.204858920871962,0.119358454771726,2,0.00664738421781842
86.17,-37.1629476295587,43.3155815197085,-1.93764892930945,-0.034913001211028,0.00872387998859407,0.119415057649642,1.99976158030841,-37.1182259484924,43.4485612227379,0.734780481701188,0.0088423006943525,0.204952151461945,0.119412774393788,2,0.00543196220622338
86.18,-37.1691706543192,43.2965496068428,-1.93559936860654,-0.0347619188101913,0.00909503232835909,0.119457140841984,1.9997637084902,-37.1182259484924,43.4485612227379,0.732845988868701,0.00919712696179274,0.205024473621114,0.119454911983537,2,0.00421375897490909
86.19,-37.175354331619,43.2775048316952,-1.93354908561569,-0.0346071638491626,0.00946538833215864,0.119487016188889,1.99976581767541,-37.1182259484924,43.4485612227379,0.730836298226551,0.00955110862636744,0.205075844030933,0.119484842301977,2,0.00299303184404566
86.2,-37.1814078493769,43.2586589012612,-1.93145741804001,-0.0344487578667307,0.00983487073904055,0.119504661009112,1.99971765411391,-37.1813540910889,43.2587892380102,0.728751599928316,0.00990417185690687,0.205106223728583,0.119502542647915,2,0.00177003459380928
86.21,-37.1875120500011,43.2395889651044,-1.92940631944458,-0.0342868015944196,0.010203401878282,0.119510072182264,1.99972017438969,-37.1813540910889,43.2587892380102,0.726592095204046,0.0102562755356711,0.205115609905179,0.11950801138479,2,0.00054687368749106
86.22,-37.193577089169,43.2205065089725,-1.92735512797537,-0.0341211764636605,0.0105709425098728,0.119503218324171,1.99972267216898,-37.1813540910889,43.2587892380102,0.724358002320354,0.0106073200763832,0.205103942153061,0.119501213316844,2,-0.000679806794621693
86.23,-37.199603037274,43.2014116494122,-1.92530405414123,-0.0339519507836414,0.0109373920413165,0.119484079843173,1.99972514765259,-37.1813540910889,43.2587892380102,0.722049556955081,0.0109572325990614,0.205071191104433,0.119482131333302,2,-0.00190819835417787
86.24,-37.2055899692757,43.1823045037475,-1.92325330878726,-0.0337791610442351,0.0113026716954354,0.119452643340237,1.99972760103954,-37.1813540910889,43.2587892380102,0.71966700979971,0.0113059437157098,0.205017333932495,0.11945075213442,2,-0.00313791988825275
86.25,-37.2115379646653,43.1631851900289,-1.92120310298853,-0.0336028349873832,0.0116667093753758,0.119408898428565,1.99973003252707,-37.1813540910889,43.2587892380102,0.717210626057177,0.0116533858199761,0.204942352517803,0.119407065163132,2,-0.00436869712877837
86.26,-37.2174471074542,43.1440538269902,-1.9191536479984,-0.0334229982685541,0.0120294354505565,0.119352837096729,1.99973244231066,-37.1813540910889,43.2587892380102,0.714680685131606,0.0119994925928278,0.204846232908786,0.119351062290732,2,-0.00560028723998157
86.27,-37.2233174861654,43.1249105340088,-1.91710515520772,-0.0332396763545187,0.0123907816337341,0.119284453604713,1.99973483058404,-37.1813540910889,43.2587892380102,0.71207748037458,0.0123441988523931,0.204728965147914,0.119282737715592,2,-0.00683245751401522
86.28,-37.2291491938261,43.1057554310655,-1.91505783610586,-0.0330528950480451,0.0127506807061022,0.119203744468437,1.99973719753921,-37.1813540910889,43.2587892380102,0.70940131885001,0.0126874404985304,0.204590543198066,0.11920208792026,2,-0.00806497953321424
86.29,-37.234942327958,43.0865886387047,-1.91301190224199,-0.0328626806222401,0.0131090664595421,0.119110708448496,1.99973954336647,-37.1813540910889,43.2587892380102,0.706652521107335,0.0130291544822084,0.20443096489479,0.119109111643645,2,-0.00929762766153729
86.3,-37.2406109859502,43.0676249453915,-1.91093032276331,-0.0326690598470168,0.0134658736853095,0.119005346533185,1.99969139237382,-37.2405600418537,43.0677570682328,0.703831420960428,0.0133692787809104,0.204250231904559,0.119003809856695,2,-0.0105301786949342
86.31,-37.2463264004441,43.0484354008517,-1.90888779406977,-0.0324721313625575,0.0138210365773541,0.118887677401695,1.99969414706713,-37.2405600418537,43.0677570682328,0.700938361234715,0.0137077808473865,0.204048378600124,0.118886202586261,2,-0.0117607270434538
86.32,-37.252003562758,43.0292345289884,-1.90684728497102,-0.0322717947401416,0.014174524007089,0.118757694021062,1.9996968771715,-37.2405600418537,43.0677570682328,0.697973699220933,0.0140445748690525,0.203825386973777,0.118756279340377,2,-0.0129923245883145
86.33,-37.2576425882263,43.0100224522229,-1.90480900682064,-0.0320681191648191,0.0145262489656832,0.118615400011099,1.99969958290641,-37.2405600418537,43.0677570682328,0.694937807055608,0.0143795990871376,0.203581267104401,0.11861404599138,2,-0.0142233348997816
86.34,-37.26324359665,42.9907992933555,-1.9027731709101,-0.0318611449254392,0.0148761440687776,0.118460804567119,1.9997022644894,-37.2405600418537,43.0677570682328,0.691831069583034,0.0147127947396728,0.203316034929859,0.11845951182526,2,-0.0154534166119666
86.35,-37.2688067122549,42.9715651755172,-1.90073998837304,-0.0316509043558834,0.0152241478316651,0.118293919578406,1.99970492213603,-37.2405600418537,43.0677570682328,0.688653883934832,0.0150441045213496,0.203029710591681,0.118292688577227,2,-0.0166823248033196
86.36,-37.2743320636732,42.9523202221312,-1.89870967013904,-0.0314374278811469,0.0155702008564646,0.118114759055015,1.99970755605999,-37.2405600418537,43.0677570682328,0.685406659281196,0.0153734721463437,0.202722317953777,0.118113590151284,2,-0.0179098425942465
86.37,-37.2798197839261,42.9330645568744,-1.89668242689721,-0.0312207457394805,0.0159142448242795,0.117923339037923,1.99971016647301,-37.2405600418537,43.0677570682328,0.682089816631073,0.0157008422227994,0.2023938844524,0.117922232532818,2,-0.0191357618466362
86.38,-37.2852700104074,42.9137983036411,-1.89465846906137,-0.0310008884582162,0.0162562222563725,0.117719677589141,1.99971275358496,-37.2405600418537,43.0677570682328,0.678703788647018,0.0160261602126219,0.202044441036462,0.117718633753819,2,-0.0203598778998983
86.39,-37.2906828848665,42.8945215865056,-1.89263800673531,-0.0307778869752876,0.0165960764717656,0.117503794785326,1.99971531760384,-37.2405600418537,43.0677570682328,0.675249019465535,0.0163493724131569,0.201674022130787,0.117502813871476,2,-0.0215819882343327
