Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
0.21,0.418819303607127,-9.96852952294542,0.0750000000000007,2.66275600816067e-17,4.73488339186392e-16,2.28753441972613e-16,2
0.215,0.428791191788249,-9.96778022587269,0.0750000000000007,2.90387138521906e-17,4.91035891923153e-16,2.33846720652641e-16,2
0.22,0.438763079969371,-9.96703092879996,0.0750000000000007,3.15385429597744e-17,5.08959883943376e-16,2.3893999933267e-16,2
0.225,0.448734968150493,-9.96628163172724,0.0750000000000007,3.41262954903113e-17,5.2620357130228e-16,2.43389392550195e-16,2
0.23,0.458706856331615,-9.96553233465451,0.0750000000000007,3.68011998922847e-17,5.43822018439944e-16,2.47838785767721e-16,2
0.235,0.468678744512737,-9.96478303758178,0.0750000000000007,3.95625348371494e-17,5.60774120857494e-16,2.51653834299301e-16,2
0.24,0.478650632693859,-9.96403374050905,0.0750000000000007,4.24095595601328e-17,5.78099292539529e-16,2.55468882830882e-16,2
0.245,0.488622520874981,-9.96328444343632,0.0750000000000007,4.5341640832708e-17,5.94795164106545e-16,2.58673084602158e-16,2
0.25,0.498594409056103,-9.9625351463636,0.0750000000000007,4.83581275729339e-17,6.11862822195127e-16,2.61877286373434e-16,2
0.255,0.508566297237225,-9.96178584929087,0.0750000000000007,5.14584035609266e-17,6.28309294227475e-16,2.64476394960552e-16,2
0.26,0.518538185418347,-9.96103655221814,0.0750000000000007,5.46418346714755e-17,6.45126194087535e-16,2.67075503547669e-16,2
0.265,0.528510073599469,-9.96028725514541,0.0750000000000007,5.79078407351069e-17,6.6133773748765e-16,2.69079980322921e-16,2
0.27,0.538481961780591,-9.95953795807268,0.0750000000000007,6.12558240972099e-17,6.77918417764332e-16,2.71084457098173e-16,2
0.275,0.548453849961713,-9.95878866099996,0.0750000000000007,6.46852232069445e-17,6.93902509761249e-16,2.72500449919566e-16,2
0.28,0.558425738142835,-9.95803936392723,0.0750000000000007,6.81954590648974e-17,7.10254403342768e-16,2.7391644274096e-16,2
0.285,0.568397626323957,-9.9572900668545,0.0750000000000007,7.17860092523312e-17,7.26026750982803e-16,2.7475512563153e-16,2
0.29,0.578369514505079,-9.95654076978177,0.0750000000000007,7.54563344430911e-17,7.42165674211477e-16,2.75593808522101e-16,2
0.295,0.588341402686201,-9.95579147270904,0.0750000000000007,7.9205871430546e-17,7.57709921672753e-16,2.75846837804855e-16,2
0.3,0.598313290867324,-9.95504217563631,0.0750000000000007,8.3034038787775e-17,7.73619073584903e-16,2.7609986708761e-16,2
0.305,0.608285179048446,-9.95429287856359,0.0750000000000007,8.69690637080458e-17,8.00485330051367e-16,2.82751027502987e-16,2
0.31,0.618257067229568,-9.95354358149086,0.0750000000000007,9.10398314325791e-17,8.27918353256804e-16,2.89402187918364e-16,2
0.315,0.62822895541069,-9.95279428441813,0.0750000000000007,9.52485092903211e-17,8.55650763169248e-16,2.95883896338447e-16,2
0.32,0.638200843591812,-9.9520449873454,0.0750000000000007,9.95973136264791e-17,8.83971172394685e-16,3.02365604758529e-16,2
0.325,0.648172731772934,-9.95129569027267,0.0750000000000007,1.04085757505795e-16,9.11504776450879e-16,3.08008202670046e-16,2
0.33,0.658144619954056,-9.95054639319995,0.0750000000000007,1.08713340231487e-16,9.39628923277688e-16,3.13650800581564e-16,2
0.335,0.668116508135178,-9.94979709612722,0.0750000000000007,1.13478922287222e-16,9.66701905235972e-16,3.18293008940771e-16,2
0.34,0.6780883963163,-9.94904779905449,0.0750000000000007,1.1838133430489e-16,9.94363083965764e-16,3.22935217299979e-16,2
0.345,0.688060284497422,-9.94829850198176,0.0750000000000007,1.23419346004207e-16,1.02093904551817e-15,3.26558002701225e-16,2
0.35,0.698032172678544,-9.94754920490903,0.0750000000000007,1.28591694312706e-16,1.04809986419354e-15,3.30180788102472e-16,2
0.355,0.708004060859666,-9.94679990783631,0.0750000000000007,1.33897228140461e-16,1.07421059493475e-15,3.32807546641403e-16,2
0.36,0.717975949040788,-9.94605061076358,0.0750000000000007,1.39334764687438e-16,1.10090305159398e-15,3.35434305180335e-16,2
0.365,0.72794783722191,-9.94530131369085,0.0750000000000007,1.44903224147634e-16,1.1265771679695e-15,3.37086253750523e-16,2
0.37,0.737919725403032,-9.94455201661812,0.0750000000000007,1.50601495951615e-16,1.1528300542422e-15,3.3873820232071e-16,2
0.375,0.747891613584154,-9.94380271954539,0.0750000000000007,1.56428507370682e-16,1.1780704133007e-15,3.39420767019773e-16,2
0.38,0.757863501765276,-9.94305342247267,0.0750000000000007,1.6238315439724e-16,1.20388632799937e-15,3.40103331718836e-16,2
0.385,0.767835389946398,-9.94230412539994,0.0750000000000007,1.68464465956927e-16,1.2287337305938e-15,3.39845186000706e-16,2
0.39,0.77780727812752,-9.94155482832721,0.0750000000000007,1.74671441439809e-16,1.25415389690698e-15,3.39587040282576e-16,2
0.395,0.787779166308642,-9.94080553125448,0.0750000000000007,1.81003077854171e-16,1.27859555524255e-15,3.3838394250825e-16,2
0.4,0.797751054489764,-9.94005623418175,0.0750000000000007,1.87458341324002e-16,1.30360668654862e-15,3.37180844733924e-16,2
0.405,0.807722942670887,-9.93930693710903,0.0750000000000007,1.94084248077342e-16,1.34690691506173e-15,3.46681597378269e-16,2
0.41,0.817694830852009,-9.9385576400363,0.0750000000000007,2.00928911397332e-16,1.39111279057962e-15,3.56182350022614e-16,2
0.415,0.827666719033131,-9.93780834296357,0.0750000000000007,2.07996033850728e-16,1.43589308405981e-15,3.65470269291092e-16,2
0.42,0.837638607214253,-9.93705904589084,0.0750000000000007,2.15289402816985e-16,1.48161499235089e-15,3.7475818855957e-16,2
0.425,0.847610495395375,-9.93630974881811,0.0750000000000007,2.22808213576151e-16,1.52606691154109e-15,3.82696210907269e-16,2
0.43,0.857582383576497,-9.93556045174538,0.0750000000000007,2.3055163964764e-16,1.57146468841038e-15,3.90634233254968e-16,2
0.435,0.867554271757619,-9.93481115467266,0.0750000000000007,2.38517944499744e-16,1.61521438591885e-15,3.96991342130429e-16,2
0.44,0.877526159938741,-9.93406185759993,0.0750000000000007,2.46705346691572e-16,1.65990713997107e-15,4.0334845100589e-16,2
0.445,0.887498048119863,-9.9333125605272,0.0750000000000007,2.55112036992478e-16,1.70292546776581e-15,4.08110614889561e-16,2
0.45,0.897469936300985,-9.93256326345447,0.0750000000000007,2.63736158234941e-16,1.74688297442875e-15,4.12872778773232e-16,2
0.455,0.907441824482107,-9.93181396638174,0.0750000000000007,2.72575941603462e-16,1.78918616975675e-15,4.16054710300972e-16,2
0.46,0.917413712663229,-9.93106466930902,0.0750000000000008,2.81629570031005e-16,1.83242439929159e-15,4.19236641828711e-16,2
0.465,0.927385600844351,-9.93031537223629,0.0750000000000008,2.90895376893739e-16,1.87405348436433e-15,4.20868353625713e-16,2
0.47,0.937357489025473,-9.92956607516356,0.0750000000000008,3.00371648521779e-16,1.9166136533293e-15,4.22500065422716e-16,2
0.475,0.947329377206595,-9.92881677809083,0.0750000000000008,3.10056863104356e-16,1.95762674797391e-15,4.22621658400513e-16,2
0.48,0.957301265387717,-9.9280674810181,0.0750000000000008,3.19949454065347e-16,1.99956750388581e-15,4.2274325137831e-16,2
0.485,0.967273153568839,-9.92731818394538,0.0750000000000008,3.30047969393143e-16,2.03999263078922e-15,4.21375978936661e-16,2
0.49,0.977245041749961,-9.92656888687265,0.0750000000000008,3.40350912904013e-16,2.08134202978841e-15,4.20008706495011e-16,2
0.495,0.987216929931083,-9.92581958979992,0.0750000000000008,3.50856892036021e-16,2.12120305941175e-15,4.1717126368646e-16,2
0.5,0.997188818112205,-9.92507029272719,0.0750000000000008,3.61564470466695e-16,2.16198495728628e-15,4.1433382087791e-16,2
0.505,1.00716070629333,-9.92432099565446,0.0750000000000008,3.72424228955868e-16,2.18201462326361e-15,3.98383992918446e-16,2
0.51,1.01713259447445,-9.92357169858174,0.0750000000000008,3.83385574888364e-16,2.20262155562296e-15,3.82434164958983e-16,2
0.515,1.02710448265557,-9.92282240150901,0.0750000000000008,3.94442592489688e-16,2.22027455319085e-15,3.64343949799709e-16,2
0.52,1.03707637083669,-9.92207310443628,0.0750000000000008,4.05589207890278e-16,2.23846210602087e-15,3.46253734640434e-16,2
0.525,1.04704825901782,-9.92132380736355,0.0750000000000008,4.16824077303976e-16,2.25557287179794e-15,3.27184320520366e-16,2
0.53,1.05702014719894,-9.92057451029082,0.0750000000000008,4.28145805620101e-16,2.27320705415318e-15,3.08114906400297e-16,2
0.535,1.06699203538006,-9.9198252132181,0.0750000000000008,4.39554125259294e-16,2.2902074050564e-15,2.88340937781269e-16,2
0.54,1.07696392356118,-9.91907591614537,0.0750000000000008,4.51048742614375e-16,2.3077275186966e-15,2.6856696916224e-16,2
0.545,1.0869358117423,-9.91832661907264,0.0750000000000008,4.6262948459837e-16,2.32465538447373e-15,2.4811582328304e-16,2
0.55,1.09690769992343,-9.91757732199991,0.0750000000000008,4.74296154476038e-16,2.34210004841923e-15,2.27664677403839e-16,2
0.555,1.10687958810455,-9.91682802492718,0.0750000000000008,4.86048531083919e-16,2.35893615914302e-15,2.06528311683462e-16,2
0.56,1.11685147628567,-9.91607872785445,0.0750000000000008,4.97886368649227e-16,2.37628579616811e-15,1.85391945963085e-16,2
0.565,1.12682336446679,-9.91532943078173,0.0750000000000008,5.0980944394447e-16,2.39302934294882e-15,1.63573854063341e-16,2
0.57,1.13679525264792,-9.914580133709,0.0750000000000008,5.21817509243191e-16,2.4102831547995e-15,1.41755762163598e-16,2
0.575,1.14676714082904,-9.91383083663627,0.0750000000000008,5.33910355710356e-16,2.42693993068108e-15,1.19263415789482e-16,2
0.58,1.15673902901016,-9.91308153956354,0.0750000000000008,5.46087750505971e-16,2.44410383634716e-15,9.67710694153664e-17,2
0.585,1.16671091719128,-9.91233224249081,0.0750000000000008,5.58349363271283e-16,2.4606251069402e-15,7.35788261033957e-17,2
0.59,1.1766828053724,-9.91158294541809,0.0750000000000008,5.70694836941549e-16,2.47764953752514e-15,5.03865827914249e-17,2
0.595,1.18665469355353,-9.91083364834536,0.0750000000000008,5.83123792252376e-16,2.49401570619564e-15,2.64874360035239e-17,2
0.6,1.19662658173465,-9.91008435127263,0.0750000000000008,5.95635822220375e-16,2.51088072705096e-15,2.58828921562294e-18,2
0.605,1.20659846991577,-9.9093350541999,0.0750000000000008,6.08182555984962e-16,2.50783860630856e-15,-3.36504891908632e-17,2
0.61,1.21657035809689,-9.90858575712717,0.0750000000000008,6.2071446723389e-16,2.50495149368105e-15,-6.98892675973493e-17,2
0.615,1.22654224627801,-9.90783646005445,0.0750000000000008,6.33226522205212e-16,2.49988903666512e-15,-1.07535851151253e-16,2
0.62,1.23651413445914,-9.90708716298172,0.0750000000000008,6.45713544070182e-16,2.49493786166846e-15,-1.45182434705157e-16,2
0.625,1.24648602264026,-9.90633786590899,0.0750000000000008,6.58174938595316e-16,2.48963637032103e-15,-1.83106627858541e-16,2
0.63,1.25645791082138,-9.90558856883626,0.0750000000000008,6.7061007308502e-16,2.48443343822008e-15,-2.21030821011924e-16,2
0.635,1.2664297990025,-9.90483927176353,0.0750000000000008,6.83019435272323e-16,2.47932704893667e-15,-2.58954748250215e-16,2
0.64,1.27640168718363,-9.90408997469081,0.0750000000000008,6.9540350074821e-16,2.47431435934243e-15,-2.96878675488505e-16,2
0.645,1.28637357536475,-9.90334067761808,0.0750000000000008,7.07762921494279e-16,2.46946899317499e-15,-3.34756668862102e-16,2
0.65,1.29634546354587,-9.90259138054535,0.0750000000000008,7.20098342219285e-16,2.4647139768753e-15,-3.726346622357e-16,2
0.655,1.30631735172699,-9.90184208347262,0.0750000000000008,7.32410263875879e-16,2.46006906333769e-15,-4.1049935860711e-16,2
0.66,1.31628923990811,-9.90109278639989,0.0750000000000008,7.44699177585378e-16,2.45551043944409e-15,-4.4836405497852e-16,2
0.665,1.32626112808924,-9.90034348932716,0.0750000000000008,7.56965441646154e-16,2.45100877200348e-15,-4.86245181477784e-16,2
0.67,1.33623301627036,-9.89959419225444,0.0750000000000008,7.69209402103216e-16,2.44658865026068e-15,-5.24126307977048e-16,2
0.675,1.34620490445148,-9.89884489518171,0.0750000000000008,7.81431363417819e-16,2.44220865800474e-15,-5.62031207956859e-16,2
0.68,1.3561767926326,-9.89809559810898,0.0750000000000008,7.93631617407602e-16,2.43790538182592e-15,-5.99936107936671e-16,2
0.685,1.36614868081373,-9.89734630103625,0.0750000000000008,8.05810365784747e-16,2.43360587192873e-15,-6.37883875859628e-16,2
0.69,1.37612056899485,-9.89659700396352,0.0750000000000008,8.17967796037511e-16,2.42937779948231e-15,-6.75831643782585e-16,2
0.695,1.38609245717597,-9.8958477068908,0.0750000000000008,8.30104079682897e-16,2.42514668887221e-15,-7.1382322342236e-16,2
0.7,1.39606434535709,-9.89509840981807,0.0750000000000008,8.42219374093848e-16,2.42098177808535e-15,-7.51814803062134e-16,2
0.705,1.40603623353821,-9.89434911274534,0.0750000000000008,8.54342586305394e-16,2.42834717884477e-15,-7.8287547819544e-16,2
0.71,1.41600812171934,-9.89359981567261,0.0750000000000008,8.66503285285307e-16,2.43597708562582e-15,-8.13936153328747e-16,2
0.715,1.42598000990046,-9.89285051859988,0.0750000000000008,8.78704337451797e-16,2.44449088419824e-15,-8.44624605491702e-16,2
0.72,1.43595189808158,-9.89210122152716,0.0750000000000007,8.90948663622301e-16,2.45328737919267e-15,-8.75313057654656e-16,2
0.725,1.4459237862627,-9.89135192445443,0.0750000000000007,9.03236422808083e-16,2.461863313845e-15,-9.06308223918538e-16,2
0.73,1.45589567444382,-9.8906026273817,0.0750000000000007,9.15567765398249e-16,2.47072143775509e-15,-9.37303390182419e-16,2
0.735,1.46586756262495,-9.88985333030897,0.0750000000000007,9.27942215902797e-16,2.47910496287407e-15,-9.68758540286093e-16,2
0.74,1.47583945080607,-9.88910403323624,0.0750000000000007,9.40359275500799e-16,2.48776575642252e-15,-1.00021369038977e-15,2
0.745,1.48581133898719,-9.88835473616352,0.0750000000000007,9.52818332278533e-16,2.49590217058235e-15,-1.03215588442183e-15,2
0.75,1.49578322716831,-9.88760543909079,0.0750000000000007,9.65318747897199e-16,2.50430995417892e-15,-1.0640980784539e-15,2
0.755,1.50575511534944,-9.88685614201806,0.0750000000000007,9.77859944941408e-16,2.51221313202721e-15,-1.09651172586554e-15,2
0.76,1.51572700353056,-9.88610684494533,0.0750000000000007,9.90441320477285e-16,2.52038199343547e-15,-1.12892537327718e-15,2
0.765,1.52569889171168,-9.8853575478726,0.0750000000000007,1.0030623300193e-15,2.52806517912461e-15,-1.16179552630013e-15,2
0.77,1.5356707798928,-9.88460825079988,0.0750000000000007,1.01572240444127e-15,2.53600857026546e-15,-1.19466567932308e-15,2
0.775,1.54564266807392,-9.88385895372715,0.0750000000000007,1.02842105314464e-15,2.54349341428168e-15,-1.22797256382795e-15,2
0.78,1.55561455625505,-9.88310965665442,0.0750000000000007,1.04115776226779e-15,2.55123334702106e-15,-1.26127944833283e-15,2
0.785,1.56558644443617,-9.88236035958169,0.0750000000000007,1.05393206296285e-15,2.55852860530518e-15,-1.29501152772926e-15,2
0.79,1.57555833261729,-9.88161106250896,0.0750000000000006,1.06674346375048e-15,2.56607397759365e-15,-1.32874360712569e-15,2
0.795,1.58553022079841,-9.88086176543623,0.0750000000000006,1.07959145691774e-15,2.57316408748551e-15,-1.36290421891784e-15,2
0.8,1.59550210897953,-9.88011246836351,0.0750000000000006,1.09247551133152e-15,2.58049905319304e-15,-1.39706483071e-15,2
0.805,1.60547399716066,-9.87936317129078,0.0750000000000006,1.10541434331743e-15,2.59509632299015e-15,-1.42698569610369e-15,2
0.81,1.61544588534178,-9.87861387421805,0.0750000000000006,1.11842709769027e-15,2.61006918578182e-15,-1.45690656149738e-15,2
0.815,1.6254177735229,-9.87786457714532,0.0750000000000006,1.13151500174843e-15,2.62515661725659e-15,-1.48698948122833e-15,2
0.82,1.63538966170402,-9.87711528007259,0.0750000000000006,1.14467930287943e-15,2.64062923204049e-15,-1.51707240095927e-15,2
0.825,1.64536154988515,-9.87636598299987,0.0750000000000006,1.15791940172191e-15,2.65547395152085e-15,-1.54777211219158e-15,2
0.83,1.65533343806627,-9.87561668592714,0.0750000000000005,1.1712346761254e-15,2.67070065422537e-15,-1.5784718234239e-15,2
0.835,1.66530532624739,-9.87486738885441,0.0750000000000005,1.18462415267795e-15,2.68515261946845e-15,-1.60987508335863e-15,2
0.84,1.67527721442851,-9.87411809178168,0.0750000000000005,1.19808682618629e-15,2.69998060295892e-15,-1.64127834329336e-15,2
0.845,1.68524910260963,-9.87336879470895,0.0750000000000005,1.21162170561229e-15,2.71403277794175e-15,-1.67338207991011e-15,2
0.85,1.69522099079076,-9.87261949763623,0.0750000000000005,1.2252277674858e-15,2.72845471643996e-15,-1.70548581652686e-15,2
0.855,1.70519287897188,-9.8718702005635,0.0750000000000005,1.23890401349334e-15,2.74210421936592e-15,-1.73828409431097e-15,2
0.86,1.715164767153,-9.87112090349077,0.0750000000000004,1.25264941249857e-15,2.75611701780668e-15,-1.77108237209508e-15,2
0.865,1.72513665533412,-9.87037160641804,0.0750000000000004,1.26646298653776e-15,2.76937205073854e-15,-1.80456229695487e-15,2
0.87,1.73510854351524,-9.86962230934531,0.0750000000000004,1.28034372510032e-15,2.78298389790805e-15,-1.83804222181467e-15,2
0.875,1.74508043169637,-9.86887301227259,0.0750000000000004,1.29429072078603e-15,2.79587280765773e-15,-1.87217870904063e-15,2
0.88,1.75505231987749,-9.86812371519986,0.0750000000000004,1.30830303512449e-15,2.80911240047891e-15,-1.90631519626658e-15,2
0.885,1.76502420805861,-9.86737441812713,0.0750000000000004,1.32237976029949e-15,2.82163505632416e-15,-1.94110080642786e-15,2
0.89,1.77499609623973,-9.8666251210544,0.0750000000000004,1.33651995725952e-15,2.83450212665423e-15,-1.97588641658914e-15,2
0.895,1.78496798442086,-9.86587582398167,0.0750000000000004,1.35072273899092e-15,2.84666691109844e-15,-2.01130839805239e-15,2
0.9,1.79493987260198,-9.86512652690894,0.0750000000000003,1.3649871875936e-15,2.85916985868515e-15,-2.04673037951564e-15,2
0.905,1.8049117607831,-9.86437722983622,0.0750000000000003,1.37934120581292e-15,2.88252665062757e-15,-2.07579951120428e-15,2
0.91,1.81488364896422,-9.86362793276349,0.0750000000000003,1.39381334198031e-15,2.90641891735194e-15,-2.10486864289292e-15,2
0.915,1.82485553714534,-9.86287863569076,0.0750000000000003,1.40840538577554e-15,2.93049054465174e-15,-2.13415985331466e-15,2
0.92,1.83482742532647,-9.86212933861803,0.0750000000000002,1.42311916239783e-15,2.95511398513387e-15,-2.1634510637364e-15,2
0.925,1.84479931350759,-9.8613800415453,0.0750000000000002,1.43795375207153e-15,2.97881337560867e-15,-2.19364141664056e-15,2
0.93,1.85477120168871,-9.86063074447258,0.0750000000000002,1.45290820667039e-15,3.0030618626597e-15,-2.22383176954472e-15,2
0.935,1.86474308986983,-9.85988144739985,0.0750000000000002,1.46798103037714e-15,3.02615793690926e-15,-2.25505755436565e-15,2
0.94,1.87471497805096,-9.85913215032712,0.0750000000000002,1.48317068492735e-15,3.049796059496e-15,-2.28628333918658e-15,2
0.945,1.88468686623208,-9.85838285325439,0.0750000000000002,1.49847564952552e-15,3.07227883859394e-15,-2.3185418928037e-15,2
0.95,1.8946587544132,-9.85763355618166,0.0750000000000001,1.5138943597377e-15,3.09529611570818e-15,-2.35080044642083e-15,2
0.955,1.90463064259432,-9.85688425910894,0.0750000000000001,1.52942531444024e-15,3.11717353634209e-15,-2.38407766627742e-15,2
0.96,1.91460253077544,-9.85613496203621,0.0750000000000001,1.54506696876305e-15,3.13957772619832e-15,-2.417354886134e-15,2
0.965,1.92457441895657,-9.85538566496348,0.0750000000000001,1.56081794869933e-15,3.16090083073298e-15,-2.45161040001894e-15,2
0.97,1.93454630713769,-9.85463636789075,0.075,1.57667683895178e-15,3.18274357088028e-15,-2.48586591390387e-15,2
0.975,1.94451819531881,-9.85388707081802,0.075,1.59264234629036e-15,3.20354480749145e-15,-2.5210713235211e-15,2
0.98,1.95449008349993,-9.8531377737453,0.075,1.60871313761268e-15,3.2248588410015e-15,-2.55627673313834e-15,2
0.985,1.96446197168105,-9.85238847667257,0.075,1.62488797080449e-15,3.24515875674551e-15,-2.59241119992175e-15,2
0.99,1.97443385986218,-9.85163917959984,0.075,1.64116556464234e-15,3.26596473607922e-15,-2.62854566670516e-15,2
0.995,1.9844057480433,-9.85088988252711,0.075,1.65754469385514e-15,3.28577012791259e-15,-2.66559679693818e-15,2
1,1.99437763622442,-9.85014058545438,0.0749999999999999,1.6740240940562e-15,3.30607472860809e-15,-2.7026479271712e-15,2
1.005,2.00434952440554,-9.84939128838166,0.0749999999999999,1.69061697940594e-15,3.3311784314142e-15,-2.73710569372263e-15,2
1.01,2.01432141258667,-9.84864199130893,0.0749999999999999,1.70733686392117e-15,3.35687641628785e-15,-2.77156346027405e-15,2
1.015,2.02429330076779,-9.8478926942362,0.0749999999999999,1.72418400096075e-15,3.38207827058842e-15,-2.80668768251623e-15,2
1.02,2.03426518894891,-9.84714339716347,0.0749999999999998,1.74115864067023e-15,3.40787951385215e-15,-2.84181190475842e-15,2
1.025,2.04423707713003,-9.84639410009074,0.0749999999999998,1.75825965847602e-15,3.43262669247101e-15,-2.87794295374498e-15,2
1.03,2.05420896531115,-9.84564480301801,0.0749999999999998,1.77548589385498e-15,3.45796853658914e-15,-2.91407400273155e-15,2
1.035,2.06418085349228,-9.84489550594529,0.0749999999999998,1.79283595605389e-15,3.48215428198431e-15,-2.95127056874537e-15,2
1.04,2.0741527416734,-9.84414620887256,0.0749999999999997,1.810308411592e-15,3.50692782102835e-15,-2.98846713475919e-15,2
1.045,2.08412462985452,-9.84339691179983,0.0749999999999997,1.82790183028401e-15,3.53053635462073e-15,-3.02673028564407e-15,2
1.05,2.09409651803564,-9.8426476147271,0.0749999999999997,1.84561473776374e-15,3.55472523888495e-15,-3.06499343652895e-15,2
1.055,2.10406840621676,-9.84189831765437,0.0749999999999997,1.86344573532476e-15,3.57776923340701e-15,-3.10430634702959e-15,2
1.06,2.11404029439789,-9.84114902058165,0.0749999999999996,1.88139338032118e-15,3.60138607081573e-15,-3.14361925753022e-15,2
1.065,2.12401218257901,-9.84039972350892,0.0749999999999996,1.89945633901642e-15,3.62389163522454e-15,-3.18395690584032e-15,2
1.07,2.13398407076013,-9.83965042643619,0.0749999999999996,1.91763323479985e-15,3.64696272093703e-15,-3.22429455415042e-15,2
1.075,2.14395595894125,-9.83890112936346,0.0749999999999996,1.93592267640978e-15,3.66890682068766e-15,-3.26566185686631e-15,2
1.08,2.15392784712238,-9.83815183229073,0.0749999999999995,1.95432322793683e-15,3.69140845783332e-15,-3.3070291595822e-15,2
1.085,2.1638997353035,-9.83740253521801,0.0749999999999995,1.97283361082478e-15,3.71283635517788e-15,-3.34938894243455e-15,2
1.09,2.17387162348462,-9.83665323814528,0.0749999999999994,1.99145250411847e-15,3.73481434898708e-15,-3.39174872528689e-15,2
1.095,2.18384351166574,-9.83590394107255,0.0749999999999994,2.01017857041923e-15,3.75570248155403e-15,-3.43510608595278e-15,2
1.1,2.19381539984686,-9.83515464399982,0.0749999999999994,2.02901042819028e-15,3.77713262287018e-15,-3.47846344661866e-15,2
1.105,2.20378728802799,-9.83440534692709,0.0749999999999994,2.04791325836157e-15,3.78404890043847e-15,-3.53092775183771e-15,2
1.11,2.21375917620911,-9.83365604985437,0.0749999999999993,2.0668514105268e-15,3.79126198784905e-15,-3.58339205705676e-15,2
1.115,2.22373106439023,-9.83290675278164,0.0749999999999993,2.08582054337764e-15,3.79643488859323e-15,-3.63727106586834e-15,2
1.12,2.23370295257135,-9.83215745570891,0.0749999999999993,2.10481619588436e-15,3.8018702777668e-15,-3.69115007467993e-15,2
1.125,2.24367484075247,-9.83140815863618,0.0749999999999993,2.12383719486805e-15,3.80657099015399e-15,-3.74563339144628e-15,2
1.13,2.2536467289336,-9.83065886156345,0.0749999999999992,2.14288232172781e-15,3.8115218176428e-15,-3.80011670821264e-15,2
1.135,2.26361861711472,-9.82990956449073,0.0749999999999992,2.16195117681708e-15,3.81606073909552e-15,-3.85500160998472e-15,2
1.14,2.27359050529584,-9.829160267418,0.0749999999999991,2.18104333355497e-15,3.82084285326469e-15,-3.9098865117568e-15,2
1.145,2.28356239347696,-9.82841097034527,0.0749999999999991,2.2001583371289e-15,3.82519789282916e-15,-3.96517793496176e-15,2
1.15,2.29353428165809,-9.82766167327254,0.0749999999999991,2.21929570490705e-15,3.82978889609817e-15,-4.02046935816672e-15,2
1.155,2.30350616983921,-9.82691237619981,0.0749999999999991,2.23845502880747e-15,3.83397884340704e-15,-4.07614715104294e-15,2
1.16,2.31347805802033,-9.82616307912708,0.074999999999999,2.25763587442218e-15,3.83839792942932e-15,-4.13182494391916e-15,2
1.165,2.32344994620145,-9.82541378205436,0.074999999999999,2.27683768976762e-15,3.84236509413319e-15,-4.18791567850325e-15,2
1.17,2.33342183438257,-9.82466448498163,0.0749999999999989,2.29605989354512e-15,3.84655363173593e-15,-4.24400641308734e-15,2
1.175,2.3433937225637,-9.8239151879089,0.0749999999999989,2.31530191134691e-15,3.85028906318187e-15,-4.30050604558156e-15,2
1.18,2.35336561074482,-9.82316589083617,0.0749999999999989,2.33456313928848e-15,3.85423799828506e-15,-4.35700567807577e-15,2
1.185,2.36333749892594,-9.82241659376344,0.0749999999999989,2.35384298135074e-15,3.85773307255488e-15,-4.41390983955986e-15,2
1.19,2.37330938710706,-9.82166729669072,0.0749999999999988,2.37314081188629e-15,3.8614336786988e-15,-4.47081400104395e-15,2
1.195,2.38328127528818,-9.82091799961799,0.0749999999999988,2.3924559609927e-15,3.86465880206138e-15,-4.52813087177147e-15,2
1.2,2.39325316346931,-9.82016870254526,0.0749999999999987,2.41178772775076e-15,3.86808100856252e-15,-4.58544774249898e-15,2
1.205,2.40322505165043,-9.81941940547253,0.0749999999999987,2.43110665252061e-15,3.85948639712849e-15,-4.65014853123309e-15,2
1.21,2.41319693983155,-9.8186701083998,0.0749999999999986,2.45038256838436e-15,3.85087676886168e-15,-4.7148493199672e-15,2
1.215,2.42316882801267,-9.81792081132708,0.0749999999999986,2.46961214925911e-15,3.84094790234853e-15,-4.78033601494146e-15,2
1.22,2.4331407161938,-9.81717151425435,0.0749999999999985,2.48879197255317e-15,3.83097295192535e-15,-4.84582270991573e-15,2
1.225,2.44311260437492,-9.81642221718162,0.0749999999999985,2.50792132273767e-15,3.82075731187572e-15,-4.91142419168226e-15,2
1.23,2.45308449255604,-9.81567292010889,0.0749999999999985,2.52699944955431e-15,3.81048279655463e-15,-4.97702567344878e-15,2
1.235,2.46305638073716,-9.81492362303616,0.0749999999999985,2.54602630953547e-15,3.80025007451016e-15,-5.0425633719732e-15,2
1.24,2.47302826891828,-9.81417432596344,0.0749999999999984,2.56500184106731e-15,3.78995060663701e-15,-5.10810107049763e-15,2
1.245,2.48300015709941,-9.81342502889071,0.0749999999999984,2.58392606039724e-15,3.77972480480905e-15,-5.17355095499605e-15,2
1.25,2.49297204528053,-9.81267573181798,0.0749999999999983,2.60279896788712e-15,3.76942506040932e-15,-5.23900083949448e-15,2
1.255,2.50294393346165,-9.81192643474525,0.0749999999999983,2.62162058017537e-15,3.75920637750603e-15,-5.30435408933886e-15,2
1.26,2.51291582164277,-9.81117713767252,0.0749999999999982,2.64039089886051e-15,3.7489068089703e-15,-5.36970733918325e-15,2
1.265,2.5228877098239,-9.81042784059979,0.0749999999999982,2.65910988310922e-15,3.73867222892295e-15,-5.43496947320661e-15,2
1.27,2.53285959800502,-9.80967854352707,0.0749999999999981,2.67777747650566e-15,3.72834965605957e-15,-5.50023160722997e-15,2
